stage,candidate_id,config_key,cv_seed,fold,n_train,n_validation,best_n_estimators,mse,rmse,max_depth,learning_rate,min_child_weight,gamma,subsample,colsample_bytree,reg_lambda,reg_alpha,mdi_GrLivArea,mdi_LotArea,mdi_OverallQual,mdi_OverallCond,mdi_YearBuilt,mdi_YearRemodAdd,mdi_TotalBsmtSF,mdi_GarageArea,mdi_BedroomAbvGr,mdi_Fireplaces,mdi_WoodDeckSF,mdi_OpenPorchSF
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",2026,5,240,60,1178,1459.2974832529078,38.20075239118868,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.2134153127050055,0.005400637427389688,0.31406424795567556,0.0009281452688974037,0.23067595347828748,0.005215245700750939,0.11428334067962571,0.11486223385393023,0.00015846403512084192,4.8416860240670044e-05,0.0005909622888733299,0.0003570397462026442
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",9618,1,240,60,1092,881.7696772713837,29.694606871810638,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.2050351527134575,0.0029338582021001818,0.337223802452224,0.0005399935881983746,0.16869411613243637,0.004177953442157121,0.14793639591650182,0.13026884150358992,0.0006122947729654723,0.0,0.00012656033679086205,0.002451030939578391
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",9618,2,240,60,2205,1465.5862498314245,38.282975979296914,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.2474314037189529,0.006307492101464073,0.3392558594998948,0.001427651511253192,0.2066787449047677,0.004435225710997335,0.10438091898818433,0.08291370616340912,0.00038446075164323213,0.0003461105368991701,0.0023283611038257546,0.004110065008708382
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",9618,3,240,60,960,1656.1244138652287,40.69550852201295,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.18121416984948532,0.005536781246701478,0.37375377533571724,0.00026810630094161754,0.18131069821898682,0.004742186172896751,0.08237962569531021,0.1700707154340687,0.0005470929609991612,0.0,0.00011515431971497692,6.169446517771122e-05
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",9618,4,240,60,2953,1970.9654803843343,44.395556989234116,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.2170699506251524,0.010866605625063024,0.3258491218807511,8.748068605628572e-05,0.16762471190117073,0.006609694983313584,0.15273230909744884,0.11075110834541622,0.0014875649972144883,7.823726025657022e-05,0.0042173779565443425,0.0026258366416123547
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",9618,5,240,60,2791,1512.4789783681642,38.890602699986076,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.2261865093392858,0.009262969515032585,0.30465745823427276,0.0040843315160146495,0.2066593733914593,0.005653970637037084,0.11603713469007101,0.12002615908622909,0.0016424291804477973,5.8645194470768236e-05,0.0015917352055834174,0.004139284010095729
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",19618,1,240,60,2116,1314.7644560600168,36.25968085987543,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.18839252579417679,0.008679326887783527,0.35900323322324407,0.0015359164601561198,0.1833671963748816,0.0052678539561550955,0.11590186852606221,0.13174930060129753,0.0013962499263673511,0.0001512435216038874,0.0027366556247514686,0.001818629103520349
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",19618,2,240,60,1227,1009.8768543012646,31.77855966373027,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.20608495658988832,0.003997096769926034,0.30392246562914255,0.0,0.23337490805323016,0.003178179344407824,0.12855487204304922,0.11768432849773984,0.00217493350966505,0.0,6.714360832857423e-05,0.0009611159546224405
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",19618,3,240,60,816,1303.927891519761,36.109941726895116,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.217216484807097,0.00021987182560662648,0.35929571918035896,0.0008212738332848022,0.21126597305012432,0.002282578387684489,0.11149766579690752,0.09419136551400419,0.0,0.0,0.0,0.0032090676049320844
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",19618,4,240,60,796,1776.358959793567,42.14687366571294,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.24450647034943496,0.008261340139053198,0.32176465482360694,0.00017255517332874306,0.16275172575143526,0.004052817633560916,0.1249551516523528,0.1304164285821672,0.0,0.0,0.0,0.0031188558950599457
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",19618,5,240,60,1268,1536.2148171163992,39.19457637373313,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.22268617073110558,0.0030328236841608396,0.3381939852840177,0.00012874044116199953,0.1612928913118597,0.0027595023176148308,0.12272725450212735,0.14676088975594515,4.521279508878909e-05,0.0002035953869995605,0.0005096343673832564,0.0016592994225352476
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",31415,1,240,60,2305,1151.5880475858005,33.935056322125064,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.22170136368016521,0.006808017338463904,0.3117068455502039,0.0014865413054250558,0.18937279644180083,0.008769474535476817,0.11523608566264995,0.13976927779116552,0.0010193189771209616,3.9513266417977244e-05,0.001673155356613694,0.002417610094496178
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",31415,2,240,60,2194,1579.8868438163688,39.74779042684472,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.20068221863502742,0.010119048170190189,0.3329445291658205,0.0008225763136496246,0.21838123196520687,0.0036527297869865453,0.1279267553359896,0.0963479219628527,0.00043344669972902324,0.0016387287893555142,0.002746550587430304,0.004304262587761715
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",31415,3,240,60,2784,1027.9112206836564,32.061054578470376,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.21454151893576406,0.01322251051230586,0.353831399940134,0.0025379181546040684,0.17536927714432787,0.0031002253465742175,0.12519891654535859,0.10578421285698948,0.0026245051562664968,0.0006322371037875742,0.0015722144626603965,0.0015850638412274042
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",31415,4,240,60,1159,1386.8109642882114,37.239910906018714,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.24058280922192454,0.00251671916287127,0.3091493517945191,0.0005331536936642518,0.21109716406855877,0.003508851269141499,0.11753502121388024,0.11148816503973123,0.0002461486790543042,0.0,0.0002795705140782676,0.003063045342576546
repeated,37,"{""colsample_bytree"":0.85,""gamma"":1.0,""learning_rate"":0.01,""max_depth"":1,""min_child_weight"":5,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",31415,5,240,60,1719,1437.968486451378,37.92055493332578,1,0.01,5,1.0,0.7,0.85,5.0,0.0,0.20281511092102567,0.007643634959320633,0.3699084036810294,0.0011546440418218592,0.15098482806020447,0.009490386065744686,0.11308218366663073,0.1380070188323138,0.0019415657713708063,0.0016409971763602785,0.0009536177841814004,0.0023776090399962807
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",0,1,240,60,391,1354.0397692770205,36.7972793733045,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.2094078535733399,0.00653336676932055,0.3510631071416139,0.0002846728152918959,0.19245449815352447,0.006265690429803624,0.11094732546735532,0.12061215189145272,0.0008510271130254704,0.0,0.0011887189173852648,0.00039158772788690655
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",0,2,240,60,961,1176.9565696562397,34.30680063276434,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.21629851056936944,0.015850629838087663,0.2689795909812771,0.0012240121689870004,0.2548850119023126,0.00787667529776261,0.1239312054664161,0.09584814838087526,0.00041464683092206717,9.006529415376566e-05,0.00658922764525057,0.008012275624585822
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",0,3,240,60,462,1731.1475070304114,41.60706078336238,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.17314450470290152,0.018802677282018544,0.3125458630211901,0.00015831078099165505,0.19741418771932231,0.005132330890159148,0.15547643977511247,0.131436952395671,0.0029317212053532543,0.0,0.0017516748918706972,0.0012053373354092983
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",0,4,240,60,699,813.2327461330684,28.517235948336022,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.22377643632836317,0.01016308011733782,0.2808583696288227,0.0003746230677058109,0.20554355404552233,0.008444556270173535,0.12493437002001744,0.13678821925014809,0.0007127278474089593,0.00014807037687007357,0.002561730511134923,0.005694262536495193
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",0,5,240,60,481,1495.0759943788298,38.66621256832417,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.2358677507643488,0.003964322189781739,0.3864024700778092,0.0,0.14119846900115174,0.0013909362006722429,0.11659865673218954,0.10937217263508103,0.0008839581877216938,0.0007170260983797809,0.0019741218599641317,0.0016301162529000865
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",42,1,240,60,124,1329.3276629742572,36.459946008932285,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.18062387258678886,0.0,0.3952061128905123,0.0,0.17116892681898477,0.0013468067279045497,0.10905591276094191,0.14118959724233454,0.0,0.0,0.0,0.0014087709725330753
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",42,2,240,60,845,1415.6144839243873,37.62465260868713,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.22167566470843433,0.012113092469649318,0.23394342350037517,0.0006331170765328789,0.2717304094663742,0.011923917660293461,0.12535935378962473,0.10722010018854708,0.0016051749276262766,0.0008277420123207359,0.0055233700106837105,0.007444634189538095
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",42,3,240,60,885,1521.0350388563445,39.00044921351989,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.20885388157977228,0.014778190911511085,0.3162661483800825,0.0003127831256986289,0.17950169315850148,0.004980334816448224,0.11364505638608173,0.1521461306485555,0.0010151502253604996,0.00022424939198521584,0.004120812848583599,0.004155568527419257
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",42,4,240,60,433,1023.5476086426651,31.992930604161057,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.23868572957267942,0.007852935370163048,0.31269238917979253,0.0,0.16852861845645198,0.0053791379512733275,0.12968192956132046,0.13272802167150377,0.0002853850063755568,0.0,0.0025145607721142374,0.001651292458325687
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",42,5,240,60,623,1850.4135494052891,43.01643348076743,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.19629948305682515,0.013904327878121112,0.3748197482253982,0.0012448078114798969,0.1615395943344002,0.003595657404683524,0.1286934115883651,0.1090731441530773,0.003163055789340939,9.475799544843778e-05,0.003670459593970503,0.0039015521688896444
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",2026,1,240,60,458,1482.136985203489,38.4985322473921,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.20225116012085795,0.006621270661320153,0.3277724909965752,0.00044563619343044675,0.19423111077808652,0.009015551756035191,0.14799711698627202,0.10445773012405804,9.558594421228568e-05,0.0005527189311686758,0.0022179231040027857,0.0043417044039807595
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",2026,2,240,60,426,1568.3774545669248,39.602745543294404,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.25582865043603337,0.009324001060357022,0.31345865909163784,0.0,0.19578544555521366,0.003994681210909505,0.12426492468555998,0.09001293852140314,0.0012978955299813725,0.0002952100339628945,0.0014836520791783713,0.0042539417957628495
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",2026,3,240,60,858,1476.451555309262,38.42462173280645,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.2116140474219896,0.012095801254388947,0.33234820841122353,0.0008516561296252222,0.16245593488318982,0.005467002995409275,0.12228050908284863,0.14129687922109282,0.0023143531432813203,0.0,0.0043378218449327075,0.004937785612018101
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",2026,4,240,60,527,1013.7804400203255,31.83991897006532,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.20797982084959474,0.006411788818802211,0.356929343252579,0.000525454912744643,0.17317421698601757,0.010722612815908588,0.0879578072289445,0.1500891803074193,0.0015140078107511992,0.0,0.003281978136800204,0.0014137888804380432
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",2026,5,240,60,331,1430.9409996516367,37.827780792053304,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.21495475791342608,0.004661518735818633,0.29226845002294316,0.0007696084847424054,0.2525534275308081,0.0019288013623725967,0.10502809291920459,0.12563426776478506,0.00021809693491033072,0.0,0.0013299428926762823,0.0006530354383127369
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",9618,1,240,60,368,851.2305313672621,29.175855280818453,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.2129946426936899,0.004631635153250633,0.3201372375145056,0.0,0.17600415862438287,0.004780332721881763,0.1475233662428269,0.1305383826674725,0.0005607381432744672,0.0,0.0001965727396474878,0.0026329334990678726
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",9618,2,240,60,1120,1605.406457312203,40.06752372323754,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.2299342662830525,0.012792004667903863,0.35739389731367216,0.0018752560717828427,0.18628027880592934,0.008146382711618235,0.10359411277352115,0.08259898943732356,0.0003490876958368761,0.0006513243597808023,0.00759135660912956,0.008793043270449117
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",9618,3,240,60,547,1348.2812607159474,36.71894961346181,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.17402471020904847,0.014553404998829617,0.37904074012512545,0.00037946076088956184,0.17450959858516074,0.007302217380660902,0.08790025573267463,0.15478221881882118,0.001768636841926448,0.0004624040894698654,0.0030598019723733546,0.002216550485019767
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",9618,4,240,60,849,2057.7154375698233,45.362048427841344,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.21550208595514656,0.01467838541597817,0.3603427055815583,0.00023701051286494798,0.14384839218280157,0.010445528121620527,0.139225296883615,0.10541845368800629,0.0017441317278895287,0.0001229020563974485,0.006948032372730418,0.0014870755013912408
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",9618,5,240,60,934,1650.168817369552,40.62226996820281,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.22140879403737396,0.012570120994179547,0.291789040407616,0.002335445737051964,0.20603779835947078,0.004601359442158114,0.12045785874301304,0.130654381680372,0.0007727810651271294,0.0006072010363645258,0.0024015307943798386,0.006363687702893101
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",19618,1,240,60,747,1527.4736188568627,39.0829069908683,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.1927061520105089,0.010947634804488501,0.33698070730110374,0.0012474779006909856,0.18515724954209542,0.006897795083840555,0.12370295111594273,0.13253255411285633,0.001315526923139928,0.00031298580644103456,0.004051701952024457,0.004147263446867381
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",19618,2,240,60,388,974.472457948581,31.21654141554732,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.20487383858152064,0.005545612611742335,0.2910790794490115,0.0,0.22671665718460798,0.0043362075952383125,0.14200389010665213,0.11961365008602966,0.0030617058225782447,0.0,0.0004021991158819616,0.002367159446737207
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",19618,3,240,60,170,1393.7056416651478,37.33236721218128,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.22494261402214866,0.0016088602709160252,0.31274859965117496,0.0,0.22422027258927574,0.0023026404027038645,0.12250587619504626,0.0977937847090016,0.0,0.0,0.0,0.013877352159732874
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",19618,4,240,60,431,1769.1379789476948,42.06112194114293,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.240324298269713,0.015597356348316755,0.3387143246974022,0.0,0.1603826763146479,0.006044722402547874,0.12230755019929711,0.11132875875028783,0.0008271928084143665,0.0,0.000125102100190612,0.0043480181091823744
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",19618,5,240,60,351,1545.1883925141344,39.30888439671284,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.2137318373454112,0.0034717571856439,0.3332126707507355,0.0004317330594631044,0.1883269767902353,0.002979481443708673,0.11547217389755716,0.14009532552310652,0.00026104104886462946,0.0,0.0007036826943487259,0.0013133202609252226
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",31415,1,240,60,570,1220.1302690466096,34.9303631393464,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.2104562966982286,0.008183645784702693,0.32981261428984127,0.0016695393320197453,0.1763448509714337,0.009982882066193405,0.11833218319876593,0.14006012974558787,0.0009877123352565003,0.00016076866178774599,0.0018963966963986545,0.002112980219783842
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",31415,2,240,60,761,1552.8845073933762,39.406655623046426,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.1935421013612686,0.013924993171850968,0.32222028084059934,0.0007611825712486563,0.22203677853932638,0.006516986729726191,0.12599598071181642,0.1021512779430845,0.0004491906227424212,0.001849961435702835,0.004557900353825749,0.005993365718807951
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",31415,3,240,60,1005,1114.5594643584448,33.38501856160102,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.2096407649366345,0.017966499368317717,0.3582876294745155,0.0007874249014551424,0.16336775888391106,0.006402650117786523,0.12961822259153055,0.1030172156870145,0.0014109163406979984,0.0014650070608545028,0.004362949254402687,0.0036729613828793465
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",31415,4,240,60,268,1418.6195980859015,37.66456687771547,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.23711493292546526,0.0025739179302197443,0.29532786885373064,0.0,0.21894087816075322,0.002273446956465688,0.12065657662554925,0.12002662498029339,0.0006326233846828066,0.0,0.0001527186998072443,0.0023004114830327458
repeated,53,"{""colsample_bytree"":1.0,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":1,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":10.0,""subsample"":0.7}",31415,5,240,60,766,1352.112432835405,36.771081474922724,1,0.05,3,0.1,0.7,1.0,10.0,0.0,0.21008490200112973,0.013231595838672668,0.34568032250351505,0.0002940800588498201,0.1525174711873421,0.013677674150396063,0.11804234337505808,0.13255899204033592,0.001974629938737176,0.0035898861752526622,0.00278171142675667,0.005566391303954068
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",0,1,240,60,109,1645.2607519308888,40.56181396252994,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.1576018659821364,0.010270234270335637,0.4324831747400899,0.004102481231919207,0.1934997077252771,0.010786569907729722,0.09351815207062544,0.08068818724231785,0.0029382810929348443,0.0012672353772305914,0.003334307430572505,0.009509802928830805
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",0,2,240,60,113,1130.0066070434739,33.61557090164428,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.17249111237127515,0.020424342644731374,0.3076584733085139,0.006807605191571825,0.3004163623809032,0.009226024734235687,0.08020763928719268,0.08468104812393909,0.0006710335952830254,0.001061892422915857,0.00491525894153561,0.011439206997902558
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",0,3,240,60,171,1746.6890136469822,41.79340873447609,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.126949970135271,0.03311676112886888,0.437098039394578,0.004964907990514311,0.17673230651883873,0.012131763160185272,0.08754065753922392,0.1015124797030013,0.002142492567506104,0.00166894981490652,0.0065266021582265545,0.009615069888879406
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",0,4,240,60,115,1072.9337152783053,32.75566691853953,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.1814880928388813,0.017564611961750794,0.31642290717087934,0.006412896946290495,0.23506885107132905,0.01248864746956966,0.07980042934094278,0.12958683196860843,0.003597184833268134,0.0029239611778391185,0.0036974486039780983,0.010948136616662786
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",0,5,240,60,69,1490.3318262465516,38.60481610170616,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.1853443433364661,0.012443333491235402,0.43007307071091166,0.0039171387133431585,0.1811313269214065,0.006139970210234521,0.06958549720001425,0.09852428606070736,0.0013187935046816057,0.00398796061681378,0.001742962749484557,0.005791316484701073
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",42,1,240,60,64,1246.0899746257232,35.299999640590976,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.1264412432508491,0.01723703391881152,0.5273281436843823,0.002872055849761401,0.13194645187780943,0.010772169518165281,0.07279472399757549,0.09529404133124969,0.00036171466749197647,0.0015737548798089567,0.0013529259410508913,0.012025741083043967
