cv_seed,fold,model,log_loss,brier_score,roc_auc,mean_probability,observed_prevalence,inner_selected_log_loss,selected_parameters
42,4,spline_degree3_l2,0.40014980572611475,0.12150852002948072,0.757,0.1312299474330803,0.16666666666666666,0.3471523795658623,"{""logistic__C"": 0.1}"
42,5,raw_l2,0.4107407619654438,0.1233106861023833,0.646,0.15032819159866506,0.16666666666666666,0.3609849773465852,"{""logistic__C"": 0.1}"
42,5,domain_log_l2,0.42309220094182637,0.12674449493626772,0.62,0.15293056690158832,0.16666666666666666,0.36202575252348856,"{""logistic__C"": 0.1}"
42,5,raw_l1,0.4231700261734642,0.1263015082067742,0.662,0.14915995148048147,0.16666666666666666,0.3731493363134214,"{""logistic__C"": 1.0}"
42,5,ordinal_onehot_l2,0.4129564019135119,0.12943261225811317,0.7280000000000001,0.13897719808839534,0.16666666666666666,0.38234974356521667,"{""logistic__C"": 0.31622776601683794}"
42,5,quadratic_l2,0.4180123731743322,0.12500689168146742,0.656,0.1491223718582982,0.16666666666666666,0.35992558594624663,"{""logistic__C"": 0.03162277660168379}"
42,5,spline_degree2_l2,0.3940865804248041,0.11968348373110808,0.702,0.15490616421958942,0.16666666666666666,0.3672258732890142,"{""logistic__C"": 0.03162277660168379}"
42,5,spline_degree3_l2,0.39742921302525697,0.12061117506866958,0.706,0.15652709623996497,0.16666666666666666,0.36433156566389185,"{""logistic__C"": 0.03162277660168379}"
2026,1,raw_l2,0.3848554992529881,0.12313983922939732,0.7690631808278866,0.11691543054514723,0.15,0.35671537195338376,"{""logistic__C"": 0.1}"
2026,1,domain_log_l2,0.3685659644731498,0.11758478280956666,0.8082788671023965,0.11545096448917717,0.15,0.3590385467923001,"{""logistic__C"": 0.31622776601683794}"
2026,1,raw_l1,0.36747351210731677,0.11869924407188827,0.7843137254901962,0.11517231651353707,0.15,0.36716908819492644,"{""logistic__C"": 1.0}"
2026,1,ordinal_onehot_l2,0.3920819769969972,0.1270114628599125,0.7734204793028323,0.12397749320210157,0.15,0.37132644058993375,"{""logistic__C"": 1.0}"
2026,1,quadratic_l2,0.3733534146128546,0.12069764066111557,0.7777777777777778,0.11299354025139156,0.15,0.3583966646630373,"{""logistic__C"": 0.03162277660168379}"
2026,1,spline_degree2_l2,0.37761793841307534,0.11957443894992771,0.7734204793028322,0.1209549013312413,0.15,0.3630278853956924,"{""logistic__C"": 0.03162277660168379}"
2026,1,spline_degree3_l2,0.3631098673871341,0.11625773458765945,0.8191721132897603,0.12247125280601585,0.15,0.36205793845301837,"{""logistic__C"": 0.03162277660168379}"
2026,2,raw_l2,0.3647351501080995,0.11384109142961006,0.7777777777777778,0.14236300932747975,0.15,0.359340046729063,"{""logistic__C"": 1.0}"
2026,2,domain_log_l2,0.36371934013954427,0.10834275760002753,0.7450980392156863,0.14556811748162246,0.15,0.37296670491178224,"{""logistic__C"": 0.1}"
2026,2,raw_l1,0.37902501995511295,0.1182715075969412,0.7712418300653595,0.14457866837528843,0.15,0.35876042111270917,"{""logistic__C"": 3.1622776601683795}"
2026,2,ordinal_onehot_l2,0.34132728344607766,0.10482971601514865,0.8235294117647058,0.13263948499978104,0.15,0.39905749739277435,"{""logistic__C"": 0.31622776601683794}"
2026,2,quadratic_l2,0.36502027884310134,0.11297344379683315,0.7668845315904139,0.14647767403859407,0.15,0.35897987756025135,"{""logistic__C"": 0.1}"
2026,2,spline_degree2_l2,0.3815617111431041,0.11317525265284956,0.6644880174291938,0.14843273911519148,0.15,0.3664358976582881,"{""logistic__C"": 0.03162277660168379}"
2026,2,spline_degree3_l2,0.3674890299417767,0.10911013524966603,0.7080610021786492,0.14307914475380631,0.15,0.37265951774435074,"{""logistic__C"": 0.03162277660168379}"
2026,3,raw_l2,0.34292895888495145,0.10018927465744461,0.7952069716775598,0.15981012059180177,0.15,0.3784430179883398,"{""logistic__C"": 0.1}"
