stage,base_id,complete_id,structure_id,cv_seed,fold,best_n_estimators,log_loss,brier_score,roc_auc,mean_probability,observed_prevalence,prevalence_bias,max_depth,learning_rate,min_child_weight,gamma,subsample,colsample_bytree,reg_lambda,reg_alpha,imbalance_strategy,scale_pos_weight,max_delta_step,sampling_ratio,k_neighbors,calibration,calibration_folds,mdi_GrLivArea,mdi_LotArea,mdi_OverallQual,mdi_OverallCond,mdi_YearBuilt,mdi_YearRemodAdd,mdi_TotalBsmtSF,mdi_GarageArea,mdi_BedroomAbvGr,mdi_Fireplaces,mdi_WoodDeckSF,mdi_OpenPorchSF
repeated_raw,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None|cal=none|folds=None,28,2026,1,206,0.41717225585905404,0.12645410001277924,0.6949891067538126,0.14129222929477692,0.15,-0.008707770705223078,3,0.03,3.0,0.1,0.85,0.85,1.0,0.1,scale_pos_weight,1.5,0.0,,,none,,0.09150520438820084,0.1681707971101482,0.1678309556687164,0.061057085008340464,0.07947410081187958,0.04139854303497762,0.09336606738097193,0.14265163122544938,0.02060844748378119,0.03375457476772828,0.05378990424748594,0.046392688872320155
repeated_raw,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None|cal=none|folds=None,28,2026,2,104,0.3868540842796301,0.12164576351642609,0.7516339869281046,0.1507902890443802,0.15,0.0007902890443801935,3,0.03,3.0,0.1,0.85,0.85,1.0,0.1,scale_pos_weight,1.5,0.0,,,none,,0.1016745530851274,0.1729192004327837,0.18360863939163366,0.033282065556572385,0.115910659839956,0.02110667148787072,0.09356694497675377,0.060325667401153846,0.07991089194723139,0.048754545035053574,0.057871649311300795,0.031068511534562762
repeated_raw,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None|cal=none|folds=None,28,2026,3,28,0.3954235426091772,0.11830540746450424,0.7799564270152506,0.21996508538722992,0.15,0.06996508538722992,3,0.03,3.0,0.1,0.85,0.85,1.0,0.1,scale_pos_weight,1.5,0.0,,,none,,0.21049995192294332,0.2734596233397182,0.18574291547042066,0.03445819821448372,0.028989172069705964,0.003280701777644556,0.13673529010993274,0.042380998408103346,0.008641147808181576,0.04794646435831802,0.017658665519429954,0.01020687100111793
repeated_raw,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None|cal=none|folds=None,28,2026,4,79,0.45573596323641197,0.14642879366874695,0.663,0.23126870393753052,0.16666666666666666,0.06460203727086386,3,0.03,3.0,0.1,0.85,0.85,1.0,0.1,scale_pos_weight,1.5,0.0,,,none,,0.12471639052664255,0.13020448574420468,0.21826784410774822,0.10297390846251493,0.02815984619166735,0.057504508164864646,0.07868385884257105,0.11905661031477553,0.03197575668362905,0.020282654330601224,0.0283832213147091,0.05979091531607168
repeated_raw,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None|cal=none|folds=None,28,2026,5,346,0.4381301663994348,0.12536858022212982,0.74,0.20586323738098145,0.16666666666666666,0.03919657071431479,3,0.03,3.0,0.1,0.85,0.85,1.0,0.1,scale_pos_weight,1.5,0.0,,,none,,0.17028323835012693,0.15687000534474901,0.0899338042089929,0.04344361653941983,0.08111196953281474,0.05876809508554136,0.15556650303794545,0.12758245571649604,0.015037747313427005,0.008562516843491604,0.07321066664400508,0.019629381382990044
repeated_raw,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None|cal=none|folds=None,28,9618,1,190,0.47133201184059437,0.1495695412158966,0.6274509803921569,0.13201045989990234,0.15,-0.01798954010009765,3,0.03,3.0,0.1,0.85,0.85,1.0,0.1,scale_pos_weight,1.5,0.0,,,none,,0.1217015447750624,0.18284500783578464,0.19836170263236214,0.05019984705788712,0.06185995997963676,0.03913500576055323,0.1191195638941328,0.13123505830323065,0.001049027031476331,0.04358394081709838,0.016369718223686762,0.0345396236890888
repeated_raw,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None|cal=none|folds=None,28,9618,2,202,0.36046792815602247,0.11627854406833649,0.7962962962962963,0.1996944546699524,0.15,0.0496944546699524,3,0.03,3.0,0.1,0.85,0.85,1.0,0.1,scale_pos_weight,1.5,0.0,,,none,,0.14786211851378825,0.18165221915172658,0.07712572696628639,0.06656479007095714,0.07001828110870796,0.024559332106368317,0.11686375940648988,0.13572978321046614,0.04458750101857477,0.031792548316596905,0.06761785736517857,0.035626082764859124
repeated_raw,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None|cal=none|folds=None,28,9618,3,129,0.28380711078627036,0.07915811985731125,0.8747276688453159,0.20176178216934204,0.15,0.05176178216934205,3,0.03,3.0,0.1,0.85,0.85,1.0,0.1,scale_pos_weight,1.5,0.0,,,none,,0.12531892520197102,0.160789278874789,0.14743727662467615,0.06256846236416136,0.09359283336203435,0.062042876187577894,0.10924511821384648,0.12933102639212102,0.025078075362707165,0.03687085896546049,0.023747487225271566,0.023977781225383472
repeated_raw,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None|cal=none|folds=None,28,9618,4,80,0.38707964783653687,0.11668618768453598,0.7480000000000001,0.20099395513534546,0.16666666666666666,0.0343272884686788,3,0.03,3.0,0.1,0.85,0.85,1.0,0.1,scale_pos_weight,1.5,0.0,,,none,,0.11515333308289431,0.19195407172755427,0.15894575921776372,0.029457717484023527,0.12096007689016695,0.02999235876027345,0.0997064958523091,0.06980599438751445,0.06545284218991383,0.010441834331415554,0.10059575003166932,0.00753376604450152
repeated_raw,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None|cal=none|folds=None,28,9618,5,317,0.3548905683703842,0.1124599277973175,0.826,0.16044944524765015,0.16666666666666666,-0.006217221419016511,3,0.03,3.0,0.1,0.85,0.85,1.0,0.1,scale_pos_weight,1.5,0.0,,,none,,0.10235468776507144,0.19032355720520905,0.124836751897008,0.0495431183405601,0.0963876227387539,0.04770392466922848,0.10691567724883334,0.1343306084583485,0.020122199082550835,0.02805308088309716,0.07325815732369308,0.026170614387646098
repeated_raw,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None|cal=none|folds=None,28,19618,1,230,0.42014252927675705,0.1303160935640335,0.6383442265795207,0.1414913684129715,0.15,-0.008508631587028498,3,0.03,3.0,0.1,0.85,0.85,1.0,0.1,scale_pos_weight,1.5,0.0,,,none,,0.12307180457666421,0.16523617922575287,0.15683695060557698,0.04126706979717306,0.0875143849615458,0.04174720153763158,0.0920445055271002,0.13701588866892175,0.028851213251163632,0.026981197710672065,0.04520162799427247,0.054231976143525366
repeated_raw,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None,s28|imb=scale_pos_weight|w=1.5|delta=0.0|r=None|k=None|cal=none|folds=None,28,19618,2,111,0.4185301949197267,0.12969833612442017,0.6644880174291938,0.1772645264863968,0.15,0.027264526486396795,3,0.03,3.0,0.1,0.85,0.85,1.0,0.1,scale_pos_weight,1.5,0.0,,,none,,0.13237849579539313,0.17939503546125635,0.193767845379307,0.08287712594301516,0.11313685458229158,0.017001276652663516,0.1446042723953225,0.08968992602267827,0.0030431977034079873,0.015661418710872833,0.02140649831857014,0.007038053035221578
