stage,base_id,complete_id,structure_id,cv_seed,fold,best_n_estimators,log_loss,brier_score,roc_auc,mean_probability,observed_prevalence,prevalence_bias,max_depth,learning_rate,min_child_weight,gamma,subsample,colsample_bytree,reg_lambda,reg_alpha,imbalance_strategy,scale_pos_weight,max_delta_step,sampling_ratio,k_neighbors,calibration,calibration_folds,mdi_GrLivArea,mdi_LotArea,mdi_OverallQual,mdi_OverallCond,mdi_YearBuilt,mdi_YearRemodAdd,mdi_TotalBsmtSF,mdi_GarageArea,mdi_BedroomAbvGr,mdi_Fireplaces,mdi_WoodDeckSF,mdi_OpenPorchSF
structure_screen,s2|imb=none|w=1.0|delta=0.0|r=None|k=None,s2|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,2,9618,1,190,0.44910346633350356,0.14048177003860474,0.6122004357298475,0.12495078146457672,0.15,-0.025049218535423273,1,0.05,1,0.1,0.85,0.7,1.0,0.0,none,1.0,0.0,,,none,,0.10017419081301979,0.14422750105503732,0.19655926108745345,0.1138728650713841,0.05369896209743536,0.01569821609162056,0.068343610195466,0.17236524199481362,0.015903877529620428,0.05989098629921437,0.002953138790855443,0.05631214897407958
structure_screen,s2|imb=none|w=1.0|delta=0.0|r=None|k=None,s2|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,2,9618,2,12,0.4045206017055465,0.12252112478017807,0.6884531590413944,0.1569569855928421,0.15,0.006956985592842108,1,0.05,1,0.1,0.85,0.7,1.0,0.0,none,1.0,0.0,,,none,,0.40508397978574645,0.0,0.32722058291986394,0.0,0.0,0.0,0.0,0.2098763030663083,0.0578191342280813,0.0,0.0,0.0
structure_screen,s2|imb=none|w=1.0|delta=0.0|r=None|k=None,s2|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,2,9618,3,142,0.3226911215965769,0.0950997993350029,0.826797385620915,0.16598397493362427,0.15,0.015983974933624273,1,0.05,1,0.1,0.85,0.7,1.0,0.0,none,1.0,0.0,,,none,,0.12637437036852964,0.16876687801831736,0.209388095659716,0.08547571175864964,0.026805960020083612,0.07800718613068595,0.06365795719936919,0.0643419991589223,0.09357431147805394,0.058541981657650066,0.00508832585020153,0.01997722269982077
structure_screen,s2|imb=none|w=1.0|delta=0.0|r=None|k=None,s2|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,2,9618,4,125,0.3926831586451921,0.11645416915416718,0.737,0.1592014580965042,0.16666666666666666,-0.007465208570162446,1,0.05,1,0.1,0.85,0.7,1.0,0.0,none,1.0,0.0,,,none,,0.17019448882337776,0.1868828533539564,0.16907510384817329,0.05911571452090698,0.10729348209195863,0.0,0.051074884212552914,0.04938570226230566,0.0814811541544522,0.013243548549549039,0.1007721787469074,0.011480889435859702
structure_screen,s2|imb=none|w=1.0|delta=0.0|r=None|k=None,s2|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,2,9618,5,495,0.36605099367700966,0.11927223950624466,0.7939999999999999,0.1455230712890625,0.16666666666666666,-0.021143595377604157,1,0.05,1,0.1,0.85,0.7,1.0,0.0,none,1.0,0.0,,,none,,0.11881069790981383,0.1852411323997398,0.12304903349977124,0.10924728670285935,0.07821616454128213,0.05528560720004343,0.08931272633691059,0.08206324065137416,0.03781207107459128,0.028711119701835354,0.08176551895107097,0.010485401030707879
structure_screen,s3|imb=none|w=1.0|delta=0.0|r=None|k=None,s3|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,3,9618,1,366,0.47606626126312535,0.14680437743663788,0.6274509803921569,0.11437296122312546,0.15,-0.03562703877687454,3,0.03,3,0.0,0.7,0.85,5.0,0.0,none,1.0,0.0,,,none,,0.10634104781786373,0.1949111271473813,0.16229769883160414,0.06124569150486283,0.062950894858493,0.052688019931709865,0.10363432612447236,0.128517768178258,0.015788697141306065,0.0615753138352131,0.01109908393672213,0.03895033069211351
structure_screen,s3|imb=none|w=1.0|delta=0.0|r=None|k=None,s3|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,3,9618,2,121,0.3680349973708772,0.11489558964967728,0.8093681917211328,0.16321149468421936,0.15,0.013211494684219366,3,0.03,3,0.0,0.7,0.85,5.0,0.0,none,1.0,0.0,,,none,,0.1758092287258524,0.15466047338782019,0.1344398452823143,0.10040468237520492,0.03148252978844641,0.017179836390407623,0.104225660641462,0.1055768652414026,0.08638681135704433,0.033440970373106046,0.022731415970922795,0.033661680466016405
structure_screen,s3|imb=none|w=1.0|delta=0.0|r=None|k=None,s3|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,3,9618,3,141,0.3116903391732534,0.09138310700654984,0.8681917211328977,0.15938958525657654,0.15,0.009389585256576544,3,0.03,3,0.0,0.7,0.85,5.0,0.0,none,1.0,0.0,,,none,,0.14514983896164804,0.17456474037022063,0.14123928368802288,0.06923768240190553,0.06379993892601724,0.06497062721629357,0.11374841251228116,0.09980003005233412,0.037686702006990834,0.04132214037227931,0.022671417789052125,0.025809185702954564
structure_screen,s3|imb=none|w=1.0|delta=0.0|r=None|k=None,s3|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,3,9618,4,57,0.41451166167406733,0.12767909467220306,0.7140000000000001,0.1474429816007614,0.16666666666666666,-0.019223685065905244,3,0.03,3,0.0,0.7,0.85,5.0,0.0,none,1.0,0.0,,,none,,0.14863615919079373,0.16687933835799648,0.20412595775034664,0.020785418933602254,0.06644028289086278,0.04585708682924376,0.07681578842263101,0.03239913556993581,0.14622493505320436,0.010141546421965771,0.06489970032241862,0.016794650256998778
structure_screen,s3|imb=none|w=1.0|delta=0.0|r=None|k=None,s3|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,3,9618,5,522,0.3883322653782095,0.12034590542316437,0.772,0.14499633014202118,0.16666666666666666,-0.021670336524645478,3,0.03,3,0.0,0.7,0.85,5.0,0.0,none,1.0,0.0,,,none,,0.10686525882760645,0.17308812764135473,0.12772500539911366,0.05536273704789668,0.0885284398492471,0.05034354454366419,0.10384345758355092,0.11000790217049773,0.03128786447866955,0.0408512659384226,0.07716097541493035,0.03493542110504607
structure_screen,s4|imb=none|w=1.0|delta=0.0|r=None|k=None,s4|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,4,9618,1,44,0.4412512773686431,0.1333862990140915,0.508714596949891,0.15092097222805023,0.15,0.0009209722280502375,1,0.03,10,0.1,0.85,1.0,1.0,0.0,none,1.0,0.0,,,none,,0.02310580270218725,0.048192474692300126,0.46509148133500416,0.038030595140374324,0.0,0.0,0.0,0.15036056124971112,0.0,0.27521908488042307,0.0,0.0
structure_screen,s4|imb=none|w=1.0|delta=0.0|r=None|k=None,s4|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,4,9618,2,1,0.4224977067955064,0.12744249403476715,0.5555555555555556,0.15822863578796387,0.15,0.008228635787963873,1,0.03,10,0.1,0.85,1.0,1.0,0.0,none,1.0,0.0,,,none,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
structure_screen,s4|imb=none|w=1.0|delta=0.0|r=None|k=None,s4|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,4,9618,3,143,0.3735387773361231,0.1138119176030159,0.7494553376906318,0.15824776887893677,0.15,0.008247768878936773,1,0.03,10,0.1,0.85,1.0,1.0,0.0,none,1.0,0.0,,,none,,0.14823313920943523,0.05010441842966824,0.14881564506739287,0.06895202871643151,0.01700152970719164,0.10009599266134352,0.07629844545322444,0.14732587618169604,0.0,0.1950426483639102,0.01513757929833267,0.032992696911373645
structure_screen,s4|imb=none|w=1.0|delta=0.0|r=None|k=None,s4|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,4,9618,4,44,0.4309193018264066,0.13300035893917084,0.6489999999999999,0.15396267175674438,0.16666666666666666,-0.012703994909922273,1,0.03,10,0.1,0.85,1.0,1.0,0.0,none,1.0,0.0,,,none,,0.2732968967022825,0.0,0.5189867078329083,0.0,0.03327910704675175,0.0,0.0,0.02756608316686882,0.0,0.030915235196743312,0.11595597005444527,0.0
structure_screen,s4|imb=none|w=1.0|delta=0.0|r=None|k=None,s4|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,4,9618,5,480,0.43546274690742115,0.1369008868932724,0.628,0.16828808188438416,0.16666666666666666,0.0016214152177174979,1,0.03,10,0.1,0.85,1.0,1.0,0.0,none,1.0,0.0,,,none,,0.07458865433699441,0.14349502346220686,0.21539968945347018,0.03106813714518726,0.02315438370600195,0.13448512145152997,0.08205551367419807,0.08417465520014628,0.0,0.1031214770363178,0.07633715756101722,0.032120186972929995
structure_screen,s5|imb=none|w=1.0|delta=0.0|r=None|k=None,s5|imb=none|w=1.0|delta=0.0|r=None|k=None|cal=none|folds=None,5,9618,1,139,0.4405576493010636,0.13557204604148865,0.6013071895424836,0.12979206442832947,0.15,-0.020207935571670527,3,0.03,5,1.0,0.7,1.0,1.0,1.0,none,1.0,0.0,,,none,,0.10906225041165762,0.19953728385785188,0.13269280196683153,0.10541435063238346,0.055211122207201556,0.021492850551838496,0.06945166679536886,0.14078668613598494,0.039411075279744426,0.08650574842552845,0.0,0.04043416373560877
