model,family,fold,degree,penalty,C,log_loss,auc,accuracy,f1
ridge_poly2_C0.3,sklearn_regularized,3,2,l2,0.3,0.5207062054839653,0.8191964285714286,0.75,0.7272727272727273
ridge_poly2_C1,sklearn_regularized,3,2,l2,1,0.5229574346890238,0.8214285714285714,0.7666666666666667,0.75
ridge_poly2_C3,sklearn_regularized,3,2,l2,3,0.5253694561756953,0.8225446428571428,0.7666666666666667,0.75
ridge_poly2_C10,sklearn_regularized,3,2,l2,10,0.5265584338584846,0.8225446428571428,0.7666666666666667,0.75
ridge_poly2_C30,sklearn_regularized,3,2,l2,30,0.5269399158246088,0.8225446428571428,0.7666666666666667,0.75
ridge_poly2_C100,sklearn_regularized,3,2,l2,100,0.5270782107474432,0.8225446428571428,0.7666666666666667,0.75
ridge_poly3_C0.01,sklearn_regularized,3,3,l2,0.01,0.5965694884371507,0.7991071428571428,0.75,0.7169811320754716
ridge_poly3_C0.03,sklearn_regularized,3,3,l2,0.03,0.5531511253839221,0.8158482142857142,0.75,0.7272727272727273
ridge_poly3_C0.1,sklearn_regularized,3,3,l2,0.1,0.5239218474410628,0.8214285714285714,0.7666666666666667,0.75
ridge_poly3_C0.3,sklearn_regularized,3,3,l2,0.3,0.5215469099482646,0.8169642857142858,0.75,0.7368421052631579
ridge_poly3_C1,sklearn_regularized,3,3,l2,1,0.532031263618818,0.8080357142857143,0.7333333333333333,0.7241379310344828
ridge_poly3_C3,sklearn_regularized,3,3,l2,3,0.5418347800899526,0.8024553571428572,0.7333333333333333,0.7241379310344828
ridge_poly3_C10,sklearn_regularized,3,3,l2,10,0.547558912945281,0.8002232142857143,0.7333333333333333,0.7241379310344828
ridge_poly3_C30,sklearn_regularized,3,3,l2,30,0.5494649289920897,0.8013392857142857,0.7333333333333333,0.7241379310344828
ridge_poly3_C100,sklearn_regularized,3,3,l2,100,0.5502014417083548,0.8013392857142857,0.7333333333333333,0.7241379310344828
ridge_poly4_C0.01,sklearn_regularized,3,4,l2,0.01,0.5747244748986177,0.8058035714285714,0.75,0.7169811320754716
ridge_poly4_C0.03,sklearn_regularized,3,4,l2,0.03,0.5420111746225866,0.8024553571428572,0.75,0.7272727272727273
ridge_poly4_C0.1,sklearn_regularized,3,4,l2,0.1,0.5399231313927418,0.796875,0.7333333333333333,0.7241379310344828
ridge_poly4_C0.3,sklearn_regularized,3,4,l2,0.3,0.5703263032978716,0.78125,0.7166666666666667,0.711864406779661
ridge_poly4_C1,sklearn_regularized,3,4,l2,1,0.6169822102506721,0.7700892857142858,0.7166666666666667,0.7213114754098361
ridge_poly4_C3,sklearn_regularized,3,4,l2,3,0.6605601918944367,0.7633928571428571,0.75,0.7540983606557377
ridge_poly4_C10,sklearn_regularized,3,4,l2,10,0.7149347605933946,0.7466517857142856,0.7166666666666667,0.7301587301587301
ridge_poly4_C30,sklearn_regularized,3,4,l2,30,0.7573171732489142,0.7477678571428572,0.6833333333333333,0.6885245901639344
ridge_poly4_C100,sklearn_regularized,3,4,l2,100,0.7830085488979727,0.7444196428571428,0.6833333333333333,0.6885245901639344
ridge_poly5_C0.01,sklearn_regularized,3,5,l2,0.01,0.5754766364891432,0.8058035714285714,0.75,0.7169811320754716
ridge_poly5_C0.03,sklearn_regularized,3,5,l2,0.03,0.5435082620329017,0.8013392857142857,0.75,0.7272727272727273
ridge_poly5_C0.1,sklearn_regularized,3,5,l2,0.1,0.5405727954872472,0.7991071428571429,0.7333333333333333,0.7241379310344828
ridge_poly5_C0.3,sklearn_regularized,3,5,l2,0.3,0.5646458685023953,0.7834821428571429,0.7166666666666667,0.711864406779661
ridge_poly5_C1,sklearn_regularized,3,5,l2,1,0.6131739700480429,0.7756696428571428,0.7166666666666667,0.7301587301587301
ridge_poly5_C3,sklearn_regularized,3,5,l2,3,0.6966236601611496,0.7700892857142857,0.7333333333333333,0.7419354838709677
ridge_poly5_C10,sklearn_regularized,3,5,l2,10,0.8099958750257935,0.7689732142857143,0.75,0.7540983606557377
ridge_poly5_C30,sklearn_regularized,3,5,l2,30,0.9272848295999495,0.7734375,0.75,0.7540983606557377
ridge_poly5_C100,sklearn_regularized,3,5,l2,100,1.1649489568212226,0.7566964285714286,0.75,0.7619047619047619
ridge_poly6_C0.01,sklearn_regularized,3,6,l2,0.01,0.5704230670051087,0.8058035714285714,0.7333333333333333,0.6923076923076923
ridge_poly6_C0.03,sklearn_regularized,3,6,l2,0.03,0.5443821290786988,0.7991071428571428,0.7333333333333333,0.7142857142857143
ridge_poly6_C0.1,sklearn_regularized,3,6,l2,0.1,0.5433820765388914,0.7968749999999999,0.7333333333333333,0.7241379310344828
ridge_poly6_C0.3,sklearn_regularized,3,6,l2,0.3,0.5629929338273899,0.7912946428571429,0.75,0.7457627118644068
ridge_poly6_C1,sklearn_regularized,3,6,l2,1,0.5942199713138697,0.7823660714285714,0.7166666666666667,0.7301587301587301
ridge_poly6_C3,sklearn_regularized,3,6,l2,3,0.6270968448879816,0.7946428571428572,0.7,0.71875
ridge_poly6_C10,sklearn_regularized,3,6,l2,10,0.6521984454198785,0.7979910714285715,0.7666666666666667,0.7666666666666667
ridge_poly6_C30,sklearn_regularized,3,6,l2,30,0.7730395672184762,0.7879464285714285,0.7666666666666667,0.7586206896551724
ridge_poly6_C100,sklearn_regularized,3,6,l2,100,1.1001319511359362,0.7767857142857142,0.7166666666666667,0.711864406779661
lasso_poly2_C0.01,sklearn_regularized,3,2,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly2_C0.03,sklearn_regularized,3,2,l1,0.03,0.6397458253848874,0.7845982142857143,0.6833333333333333,0.6779661016949152
lasso_poly2_C0.1,sklearn_regularized,3,2,l1,0.1,0.5597411405557652,0.7868303571428571,0.7,0.6896551724137931
lasso_poly2_C0.3,sklearn_regularized,3,2,l1,0.3,0.5348550183902596,0.8024553571428572,0.7333333333333333,0.7142857142857143
lasso_poly2_C1,sklearn_regularized,3,2,l1,1,0.5224995649955203,0.8180803571428572,0.75,0.7368421052631579
lasso_poly2_C3,sklearn_regularized,3,2,l1,3,0.524697431672884,0.8214285714285714,0.7666666666666667,0.75
lasso_poly2_C10,sklearn_regularized,3,2,l1,10,0.5262953104226188,0.8225446428571428,0.7666666666666667,0.75
lasso_poly2_C30,sklearn_regularized,3,2,l1,30,0.5268383908453026,0.8225446428571428,0.7666666666666667,0.75
lasso_poly2_C100,sklearn_regularized,3,2,l1,100,0.5270377798196763,0.8225446428571428,0.7666666666666667,0.75
lasso_poly3_C0.01,sklearn_regularized,3,3,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly3_C0.03,sklearn_regularized,3,3,l1,0.03,0.6397457583151862,0.7845982142857143,0.6833333333333333,0.6779661016949152
lasso_poly3_C0.1,sklearn_regularized,3,3,l1,0.1,0.5597391716345342,0.7868303571428571,0.7,0.6896551724137931
lasso_poly3_C0.3,sklearn_regularized,3,3,l1,0.3,0.5318653538598707,0.8035714285714286,0.7333333333333333,0.7142857142857143
lasso_poly3_C1,sklearn_regularized,3,3,l1,1,0.526774327259987,0.8102678571428572,0.75,0.7368421052631579
lasso_poly3_C3,sklearn_regularized,3,3,l1,3,0.5389254853998584,0.8035714285714286,0.7333333333333333,0.7241379310344828
lasso_poly3_C10,sklearn_regularized,3,3,l1,10,0.5468020788240552,0.8002232142857143,0.7333333333333333,0.7241379310344828
lasso_poly3_C30,sklearn_regularized,3,3,l1,30,0.5493393656846568,0.8002232142857143,0.7333333333333333,0.7241379310344828
lasso_poly3_C100,sklearn_regularized,3,3,l1,100,0.5502387107789044,0.8013392857142857,0.7333333333333333,0.7241379310344828
lasso_poly4_C0.01,sklearn_regularized,3,4,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly4_C0.03,sklearn_regularized,3,4,l1,0.03,0.6397460658145356,0.7845982142857143,0.6833333333333333,0.6779661016949152
lasso_poly4_C0.1,sklearn_regularized,3,4,l1,0.1,0.5597419061304266,0.7868303571428571,0.7,0.6896551724137931
lasso_poly4_C0.3,sklearn_regularized,3,4,l1,0.3,0.53743635372315,0.8002232142857143,0.7,0.6896551724137931
lasso_poly4_C1,sklearn_regularized,3,4,l1,1,0.5861094413019909,0.7756696428571428,0.7166666666666667,0.7213114754098361
lasso_poly4_C3,sklearn_regularized,3,4,l1,3,0.6596404113274962,0.765625,0.75,0.7540983606557377
lasso_poly4_C10,sklearn_regularized,3,4,l1,10,0.7337214429158886,0.7488839285714286,0.7,0.7096774193548387
lasso_poly4_C30,sklearn_regularized,3,4,l1,30,0.7729368944654287,0.7444196428571428,0.6833333333333333,0.6885245901639344
lasso_poly4_C100,sklearn_regularized,3,4,l1,100,0.7904654402044525,0.7433035714285714,0.6666666666666666,0.6774193548387096
lasso_poly5_C0.01,sklearn_regularized,3,5,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly5_C0.03,sklearn_regularized,3,5,l1,0.03,0.6397456325178557,0.7845982142857143,0.6833333333333333,0.6779661016949152
lasso_poly5_C0.1,sklearn_regularized,3,5,l1,0.1,0.5597391088367097,0.7868303571428571,0.7,0.6896551724137931
lasso_poly5_C0.3,sklearn_regularized,3,5,l1,0.3,0.5383810965456798,0.7979910714285715,0.7,0.6896551724137931
lasso_poly5_C1,sklearn_regularized,3,5,l1,1,0.6153747239351632,0.765625,0.7,0.7
lasso_poly5_C3,sklearn_regularized,3,5,l1,3,0.7352281494842942,0.7633928571428572,0.7333333333333333,0.7419354838709677
lasso_poly5_C10,sklearn_regularized,3,5,l1,10,0.8782825703588768,0.7845982142857143,0.7666666666666667,0.7741935483870968
lasso_poly5_C30,sklearn_regularized,3,5,l1,30,1.1304630480965663,0.7645089285714286,0.7333333333333333,0.7419354838709677
lasso_poly5_C100,sklearn_regularized,3,5,l1,100,1.4718294747095357,0.7332589285714286,0.7166666666666667,0.7213114754098361
lasso_poly6_C0.01,sklearn_regularized,3,6,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly6_C0.03,sklearn_regularized,3,6,l1,0.03,0.6397456638016755,0.7845982142857143,0.6833333333333333,0.6779661016949152
lasso_poly6_C0.1,sklearn_regularized,3,6,l1,0.1,0.5597502117491788,0.7868303571428571,0.7,0.6896551724137931
lasso_poly6_C0.3,sklearn_regularized,3,6,l1,0.3,0.538395976534653,0.7979910714285715,0.7,0.6896551724137931
lasso_poly6_C1,sklearn_regularized,3,6,l1,1,0.5942835509854132,0.7734375,0.7,0.7
lasso_poly6_C3,sklearn_regularized,3,6,l1,3,0.6545072639552915,0.7857142857142858,0.7166666666666667,0.7213114754098361
lasso_poly6_C10,sklearn_regularized,3,6,l1,10,0.7592392649137405,0.8080357142857142,0.8,0.7857142857142857
lasso_poly6_C30,sklearn_regularized,3,6,l1,30,1.5991573001990722,0.7488839285714286,0.6833333333333333,0.6666666666666666
lasso_poly6_C100,sklearn_regularized,3,6,l1,100,2.5164619975360227,0.7254464285714286,0.6666666666666666,0.6296296296296297
glm_current_simple,statsmodels_glm,4,,none,,0.5721034057011154,0.7853170189098999,0.6666666666666666,0.6551724137931034
glm_best_subset,statsmodels_glm,4,,none,,0.5850318359066767,0.7764182424916575,0.6666666666666666,0.6666666666666666
glm_full_degree2,statsmodels_glm,4,,none,,0.5904087075410505,0.7708565072302559,0.65,0.631578947368421
ridge_poly1_C0.01,sklearn_regularized,4,1,l2,0.01,0.6548431050700209,0.6885428253615128,0.6,0.52
ridge_poly1_C0.03,sklearn_regularized,4,1,l2,0.03,0.6399309368563358,0.6840934371523916,0.5833333333333334,0.5454545454545454
ridge_poly1_C0.1,sklearn_regularized,4,1,l2,0.1,0.6362339049497698,0.6818687430478308,0.6,0.5714285714285714
ridge_poly1_C0.3,sklearn_regularized,4,1,l2,0.3,0.6377840885261513,0.6807563959955506,0.6166666666666667,0.5964912280701754
ridge_poly1_C1,sklearn_regularized,4,1,l2,1,0.6391292337235955,0.681868743047831,0.6166666666666667,0.5964912280701754
ridge_poly1_C3,sklearn_regularized,4,1,l2,3,0.6395983402798646,0.681868743047831,0.6166666666666667,0.5964912280701754
ridge_poly1_C10,sklearn_regularized,4,1,l2,10,0.6397896635672546,0.681868743047831,0.6166666666666667,0.5964912280701754
ridge_poly1_C30,sklearn_regularized,4,1,l2,30,0.6398458289389659,0.681868743047831,0.6166666666666667,0.5964912280701754
ridge_poly1_C100,sklearn_regularized,4,1,l2,100,0.6398656474052242,0.681868743047831,0.6166666666666667,0.5964912280701754
ridge_poly2_C0.01,sklearn_regularized,4,2,l2,0.01,0.6181020965734282,0.760845383759733,0.6333333333333333,0.56
ridge_poly2_C0.03,sklearn_regularized,4,2,l2,0.03,0.5842566016717078,0.7664071190211347,0.6333333333333333,0.6071428571428571
ridge_poly2_C0.1,sklearn_regularized,4,2,l2,0.1,0.5709474166399154,0.7697441601779755,0.65,0.631578947368421
ridge_poly2_C0.3,sklearn_regularized,4,2,l2,0.3,0.5757177348319256,0.7730812013348165,0.65,0.631578947368421
ridge_poly2_C1,sklearn_regularized,4,2,l2,1,0.5838134464225925,0.7730812013348165,0.65,0.631578947368421
ridge_poly2_C3,sklearn_regularized,4,2,l2,3,0.5879076637757806,0.7741935483870968,0.65,0.631578947368421
ridge_poly2_C10,sklearn_regularized,4,2,l2,10,0.5896627137556528,0.7719688542825361,0.65,0.631578947368421
ridge_poly2_C30,sklearn_regularized,4,2,l2,30,0.5902017912299339,0.7708565072302559,0.65,0.631578947368421
ridge_poly2_C100,sklearn_regularized,4,2,l2,100,0.5903947272237559,0.7708565072302559,0.65,0.631578947368421
ridge_poly3_C0.01,sklearn_regularized,4,3,l2,0.01,0.6065708769366948,0.7730812013348165,0.65,0.5882352941176471
ridge_poly3_C0.03,sklearn_regularized,4,3,l2,0.03,0.5787893262230139,0.7808676307007786,0.7,0.6785714285714286
ridge_poly3_C0.1,sklearn_regularized,4,3,l2,0.1,0.5716052797419612,0.7830923248053393,0.6833333333333333,0.6666666666666666
ridge_poly3_C0.3,sklearn_regularized,4,3,l2,0.3,0.5791831877651181,0.7830923248053393,0.6833333333333333,0.6666666666666666
ridge_poly3_C1,sklearn_regularized,4,3,l2,1,0.5898376513058555,0.7797552836484983,0.6833333333333333,0.6545454545454545
ridge_poly3_C3,sklearn_regularized,4,3,l2,3,0.5975662053974918,0.7775305895439376,0.7333333333333333,0.7142857142857143
ridge_poly3_C10,sklearn_regularized,4,3,l2,10,0.6018277761829531,0.7697441601779754,0.75,0.7368421052631579
ridge_poly3_C30,sklearn_regularized,4,3,l2,30,0.6031506452842346,0.7664071190211346,0.75,0.7368421052631579
ridge_poly3_C100,sklearn_regularized,4,3,l2,100,0.6037171964588153,0.7652947719688543,0.75,0.7368421052631579
ridge_poly4_C0.01,sklearn_regularized,4,4,l2,0.01,0.5902962407486009,0.7697441601779755,0.6833333333333333,0.6274509803921569
ridge_poly4_C0.03,sklearn_regularized,4,4,l2,0.03,0.5698639269118659,0.7730812013348165,0.6666666666666666,0.6296296296296297
ridge_poly4_C0.1,sklearn_regularized,4,4,l2,0.1,0.5693906305747143,0.7830923248053393,0.65,0.6181818181818182
ridge_poly4_C0.3,sklearn_regularized,4,4,l2,0.3,0.5783415941997436,0.7975528364849834,0.7166666666666667,0.7017543859649122
ridge_poly4_C1,sklearn_regularized,4,4,l2,1,0.5905856439868092,0.8142380422691881,0.8,0.7857142857142857
ridge_poly4_C3,sklearn_regularized,4,4,l2,3,0.6039921523860347,0.8186874304783093,0.7833333333333333,0.7796610169491526
ridge_poly4_C10,sklearn_regularized,4,4,l2,10,0.6193608019926458,0.8220244716351502,0.75,0.7368421052631579
ridge_poly4_C30,sklearn_regularized,4,4,l2,30,0.6292081200670825,0.8220244716351501,0.75,0.7368421052631579
ridge_poly4_C100,sklearn_regularized,4,4,l2,100,0.6342480182531489,0.8231368186874305,0.75,0.7368421052631579
ridge_poly5_C0.01,sklearn_regularized,4,5,l2,0.01,0.5916653363311757,0.7764182424916574,0.6833333333333333,0.6274509803921569
ridge_poly5_C0.03,sklearn_regularized,4,5,l2,0.03,0.5753423955106161,0.7730812013348165,0.6666666666666666,0.6296296296296297
ridge_poly5_C0.1,sklearn_regularized,4,5,l2,0.1,0.57420901104099,0.7797552836484983,0.65,0.6181818181818182
ridge_poly5_C0.3,sklearn_regularized,4,5,l2,0.3,0.5781781037577975,0.7942157953281423,0.75,0.7272727272727273
ridge_poly5_C1,sklearn_regularized,4,5,l2,1,0.6080451108807217,0.7875417130144605,0.7666666666666667,0.75
ridge_poly5_C3,sklearn_regularized,4,5,l2,3,0.6954024711675111,0.7842046718576196,0.7333333333333333,0.7142857142857143
ridge_poly5_C10,sklearn_regularized,4,5,l2,10,0.8713982649404687,0.781979977753059,0.6833333333333333,0.6415094339622641
ridge_poly5_C30,sklearn_regularized,4,5,l2,30,1.085056326344287,0.7697441601779756,0.6833333333333333,0.6415094339622641
ridge_poly5_C100,sklearn_regularized,4,5,l2,100,1.3742236450437555,0.7530589543937709,0.6666666666666666,0.6153846153846154
ridge_poly6_C0.01,sklearn_regularized,4,6,l2,0.01,0.5867601211380324,0.7730812013348165,0.7,0.6538461538461539
ridge_poly6_C0.03,sklearn_regularized,4,6,l2,0.03,0.573183907862049,0.7741935483870968,0.6666666666666666,0.6296296296296297
ridge_poly6_C0.1,sklearn_regularized,4,6,l2,0.1,0.5735951223870942,0.7808676307007787,0.6666666666666666,0.6428571428571429
ridge_poly6_C0.3,sklearn_regularized,4,6,l2,0.3,0.5808174324638339,0.7975528364849833,0.7666666666666667,0.7407407407407407
ridge_poly6_C1,sklearn_regularized,4,6,l2,1,0.6316834781612857,0.7853170189098999,0.7666666666666667,0.75
ridge_poly6_C3,sklearn_regularized,4,6,l2,3,0.7322091597797736,0.7797552836484983,0.7166666666666667,0.7017543859649122
ridge_poly6_C10,sklearn_regularized,4,6,l2,10,0.8422562423827505,0.7764182424916575,0.7,0.6666666666666666
ridge_poly6_C30,sklearn_regularized,4,6,l2,30,0.8934553368573219,0.7652947719688543,0.6833333333333333,0.6274509803921569
ridge_poly6_C100,sklearn_regularized,4,6,l2,100,1.0664284241097222,0.7441601779755284,0.6666666666666666,0.6296296296296297
lasso_poly2_C0.01,sklearn_regularized,4,2,l1,0.01,0.6931471805599454,0.5,0.48333333333333334,0.651685393258427
lasso_poly2_C0.03,sklearn_regularized,4,2,l1,0.03,0.6351518564282895,0.7652947719688542,0.6666666666666666,0.6551724137931034
lasso_poly2_C0.1,sklearn_regularized,4,2,l1,0.1,0.5642583185911022,0.7652947719688543,0.6666666666666666,0.6551724137931034
lasso_poly2_C0.3,sklearn_regularized,4,2,l1,0.3,0.5639625304275039,0.7741935483870968,0.6666666666666666,0.6551724137931034
lasso_poly2_C1,sklearn_regularized,4,2,l1,1,0.5777537785704784,0.775305895439377,0.6666666666666666,0.6551724137931034
lasso_poly2_C3,sklearn_regularized,4,2,l1,3,0.5855213971721973,0.7753058954393771,0.65,0.631578947368421
lasso_poly2_C10,sklearn_regularized,4,2,l1,10,0.588854962088736,0.7753058954393771,0.65,0.631578947368421
lasso_poly2_C30,sklearn_regularized,4,2,l1,30,0.5898770534128508,0.7719688542825361,0.65,0.631578947368421
lasso_poly2_C100,sklearn_regularized,4,2,l1,100,0.590247928388194,0.7708565072302559,0.65,0.631578947368421
lasso_poly3_C0.01,sklearn_regularized,4,3,l1,0.01,0.6931471805599454,0.5,0.48333333333333334,0.651685393258427
lasso_poly3_C0.03,sklearn_regularized,4,3,l1,0.03,0.6351509577517336,0.7652947719688542,0.6666666666666666,0.6551724137931034
lasso_poly3_C0.1,sklearn_regularized,4,3,l1,0.1,0.5642576341530353,0.7652947719688543,0.6666666666666666,0.6551724137931034
lasso_poly3_C0.3,sklearn_regularized,4,3,l1,0.3,0.5598697167237808,0.7730812013348165,0.6666666666666666,0.6551724137931034
lasso_poly3_C1,sklearn_regularized,4,3,l1,1,0.5759933706059935,0.7753058954393771,0.6666666666666666,0.6551724137931034
lasso_poly3_C3,sklearn_regularized,4,3,l1,3,0.5904237241128677,0.7753058954393771,0.7,0.6785714285714286
lasso_poly3_C10,sklearn_regularized,4,3,l1,10,0.5987444231388311,0.7764182424916574,0.7166666666666667,0.7017543859649122
lasso_poly3_C30,sklearn_regularized,4,3,l1,30,0.6021575367040506,0.7697441601779755,0.75,0.7368421052631579
lasso_poly3_C100,sklearn_regularized,4,3,l1,100,0.6034812759197149,0.7652947719688543,0.75,0.7368421052631579
lasso_poly4_C0.01,sklearn_regularized,4,4,l1,0.01,0.6931471805599454,0.5,0.48333333333333334,0.651685393258427
lasso_poly4_C0.03,sklearn_regularized,4,4,l1,0.03,0.6351495629909035,0.7652947719688542,0.6666666666666666,0.6551724137931034
lasso_poly4_C0.1,sklearn_regularized,4,4,l1,0.1,0.5643881789210797,0.7630700778642937,0.6666666666666666,0.6551724137931034
lasso_poly4_C0.3,sklearn_regularized,4,4,l1,0.3,0.5613314936506814,0.7775305895439377,0.65,0.631578947368421
lasso_poly4_C1,sklearn_regularized,4,4,l1,1,0.575892829792497,0.7908787541713015,0.7666666666666667,0.75
lasso_poly4_C3,sklearn_regularized,4,4,l1,3,0.6160680998604844,0.8131256952169077,0.75,0.7368421052631579
lasso_poly4_C10,sklearn_regularized,4,4,l1,10,0.6358346648404609,0.8209121245828698,0.75,0.7368421052631579
lasso_poly4_C30,sklearn_regularized,4,4,l1,30,0.6356562219493122,0.8253615127919912,0.75,0.7368421052631579
lasso_poly4_C100,sklearn_regularized,4,4,l1,100,0.6355374890653811,0.8231368186874305,0.75,0.7368421052631579
lasso_poly5_C0.01,sklearn_regularized,4,5,l1,0.01,0.6931471805599454,0.5,0.48333333333333334,0.651685393258427
